image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_07583.jpg,0.998808622,0.979097962,0.428160101,5.35E-06,6.86E-05,0.009412469,0.00049699,0.793781996
img_07590.jpg,0.906630695,0.537397981,0.088910788,0.078035325,0.066919714,0.350058883,0.038249314,0.290746927
img_07594.jpg,0.975415468,0.006533555,0.003315596,0.002220887,0.003194377,0.072205856,0.61765033,0.999688148
img_07616.jpg,0.994255602,0.039501596,0.002698785,0.00461872,0.020872401,0.006180814,0.077315889,0.966506004
img_07621.jpg,0.958463669,0.069777809,0.052788991,0.017014138,0.057207022,0.191259205,0.216461793,0.890140295
img_07623.jpg,0.99990809,0.003338211,0.000127709,4.16E-05,0.036011189,0.003821727,0.001122823,0.488590866
img_07628.jpg,0.993533969,0.000773403,0.000784069,3.13E-05,0.999537706,0.001867885,7.15E-06,0.140213624
img_07659.jpg,0.9753142,0.061892141,0.022307837,0.027254352,0.078508794,0.220630527,0.225584865,0.829681218
img_07663.jpg,0.994770229,0.297462702,0.00225256,1.53E-05,0.000309093,0.016637534,0.061098855,0.993814111
img_07678.jpg,0.997278512,0.09483669,0.021104284,0.693722367,0.085584819,0.797547817,0.001711103,0.008326615
img_07689.jpg,0.999275267,0.008697531,0.000923928,0.014086284,0.592119694,0.627566278,0.000632,0.002602608
img_07700.jpg,0.909550428,0.059456572,0.198580056,0.060857151,0.539228618,0.220036998,0.065543659,0.307718098
img_07717.jpg,0.959535182,0.263243645,0.075940907,0.008511086,0.021719415,0.069480047,0.068275191,0.183659434
img_07746.jpg,0.782807052,0.291126132,0.129096121,0.069447927,0.442455292,0.53363812,0.216171771,0.348250061
img_07757.jpg,0.999978542,0.00437642,1.92E-05,4.69E-06,0.655171156,0.025313204,1.32E-05,0.000177397
img_07792.jpg,0.949864507,0.043280099,0.023853095,0.012567593,0.014233528,0.115342736,0.557556868,0.992568672
img_07799.jpg,0.993620932,0.05519155,0.002174407,0.001957555,0.010772593,0.004605487,0.071475178,0.97133261
img_07818.jpg,0.999510288,0.00189571,0.001292268,0.00093538,0.112383157,0.00663025,0.002606199,0.228894249
img_07833.jpg,0.99844116,0.309539616,0.019178111,0.000881583,0.000860368,0.033695307,0.01963982,0.01371292
img_07859.jpg,0.805083573,0.2101302,0.002558283,1.78E-05,0.998211384,0.001473705,3.61E-05,0.151852071
img_07872.jpg,0.999965549,0.004086216,1.09E-05,2.26E-06,0.866058707,0.015408903,9.38E-06,0.000211938
img_07893.jpg,0.928753972,0.055464428,0.034545664,0.018078802,0.018720847,0.148574039,0.715736449,0.979830146
img_07895.jpg,0.999302864,0.008490083,0.004844485,0.005540777,0.285599679,0.029512152,0.002662927,0.116656207
img_07905.jpg,0.995462358,0.057272226,0.032257535,0.002593579,0.003453504,0.17476888,0.144911587,0.769523084
img_07906.jpg,0.156305566,0.170906961,0.394202232,0.009511953,0.289750755,0.023808643,0.03030666,0.893426478
img_07908.jpg,0.999918461,0.04418749,0.000203661,0.000224867,0.000773525,0.001754151,0.001492818,0.020522967
img_07910.jpg,0.997939646,0.040517785,0.002710282,0.003253319,0.202013031,0.013780497,0.011017378,0.122813269
img_07921.jpg,0.822097659,0.751560092,0.360720068,0.009499208,0.034975786,0.787902653,0.05865398,0.816157758
